Disaster_ID,Magnitude,Fatalities,Economic_Loss($),Year,Month,Day,DayOfYear,Disaster_Type_Encoded,Location_Encoded
466,6.996524228,4822,53753270.84,2024,1,20,20,2,0
467,2.886161429,3518,563456952.6,2024,1,20,20,0,3
468,3.989566823,7070,323335073,2024,1,20,20,4,2
469,8.171444637,112,269662872.4,2024,1,20,20,3,0
470,7.19154583,6548,545607670.1,2024,1,20,20,2,0
471,8.467085555,6389,839947402.2,2024,1,20,20,2,3
472,5.226702878,8198,800871700.8,2024,1,20,20,4,4
473,5.250263414,6443,640442943.5,2024,1,20,20,4,5
474,3.404429884,1971,181869022.7,2024,1,20,20,0,5
475,3.188200727,2368,42529433.76,2024,1,20,20,1,3
476,4.32636808,4123,14218467.73,2024,1,20,20,0,5
477,5.219413858,2376,338087343.9,2024,1,20,20,4,0
478,7.455600566,3480,509127845.3,2024,1,20,20,1,4
479,4.234016827,2602,708731685.5,2024,1,20,20,4,4
480,3.196241166,9314,61644964.95,2024,1,20,20,4,3
481,7.69633006,5653,132382260.4,2024,1,21,21,1,2
482,9.476126908,8963,980292286.4,2024,1,21,21,1,4
483,6.28999661,5251,36868070.86,2024,1,21,21,3,0
484,2.067802357,3446,330193256.2,2024,1,21,21,1,3
485,5.552003203,1558,388098278.6,2024,1,21,21,4,5
486,9.901414128,449,919290342.9,2024,1,21,21,0,0
487,9.457774449,4945,807013931.1,2024,1,21,21,4,5
488,5.092178821,4691,15104671.09,2024,1,21,21,4,2
489,4.142449229,7258,676002355.9,2024,1,21,21,4,1
490,4.650549603,1875,865136985.6,2024,1,21,21,2,2
491,3.861046929,3409,911281562.6,2024,1,21,21,2,1
492,7.923163136,4049,355340825.6,2024,1,21,21,4,4
493,3.044353538,7680,18424449.52,2024,1,21,21,2,0
494,5.469461252,1479,420720982.6,2024,1,21,21,4,1
495,2.658948099,3416,482302029.1,2024,1,21,21,1,0
496,6.627653786,299,206484214.2,2024,1,21,21,4,0
497,4.898351255,6210,652296329.8,2024,1,21,21,2,3
498,3.790338583,8309,71917650.55,2024,1,21,21,1,1
499,8.743217684,174,826157748.9,2024,1,21,21,0,5
500,6.565348887,5980,668945363.1,2024,1,21,21,0,0
501,9.490503766,9220,473897863.5,2024,1,21,21,3,1
502,1.047784576,1288,530710670.5,2024,1,21,21,0,4
503,5.473228925,8847,369082315.2,2024,1,21,21,2,3
504,8.201148405,4562,610617321.6,2024,1,21,21,4,5
505,9.443754548,2157,736868502.7,2024,1,22,22,3,5
506,1.339460795,37,501369254.5,2024,1,22,22,1,0
507,5.857077984,7493,641450665.2,2024,1,22,22,4,2
508,4.014350147,627,150508918.3,2024,1,22,22,0,4
509,8.191877841,8198,937484908.7,2024,1,22,22,3,0
510,5.977611163,233,168171739.5,2024,1,22,22,0,0
511,5.78538229,4936,264275133.7,2024,1,22,22,3,1
512,1.398919303,2946,806410236.3,2024,1,22,22,2,5
513,9.806893769,6569,517376447.2,2024,1,22,22,4,4
514,7.228264729,2900,44484809.56,2024,1,22,22,4,3
515,8.629709451,362,594366495.5,2024,1,22,22,4,1
516,1.617656423,8791,971266803.6,2024,1,22,22,3,3
517,9.033180309,4297,247148127.5,2024,1,22,22,1,0
518,4.1874417,2831,951305368.1,2024,1,22,22,0,0
519,5.811663364,5654,732237865.5,2024,1,22,22,1,4
520,1.234676492,2508,260173519.8,2024,1,22,22,0,5
521,5.430577695,1202,606496968.2,2024,1,22,22,0,2
522,1.62957692,8042,859153628.6,2024,1,22,22,4,1
523,4.676545218,2566,405548189.5,2024,1,22,22,2,0
524,5.468179742,6734,926821317.8,2024,1,22,22,2,2
525,4.160370515,245,517972748.4,2024,1,22,22,3,4
526,3.080440972,7365,37838793.53,2024,1,22,22,1,3
527,2.712763089,2097,311149591.3,2024,1,22,22,2,2
528,1.793782168,2414,908764918.9,2024,1,22,22,2,1
529,2.659714087,3768,471583673.8,2024,1,23,23,3,5
530,6.131688353,5976,262321050.9,2024,1,23,23,2,5
531,9.829271636,3523,154626555.1,2024,1,23,23,4,0
532,9.194600192,4271,878406492.1,2024,1,23,23,0,5
533,7.000251624,4063,382728248.7,2024,1,23,23,1,1
534,8.768186474,2169,573063772.2,2024,1,23,23,1,4
535,5.989279508,595,254661334.6,2024,1,23,23,4,1
536,3.793911816,5813,666687198.8,2024,1,23,23,4,4
537,6.201104492,2852,921385801.7,2024,1,23,23,3,0
538,9.822533639,3698,673899023.6,2024,1,23,23,2,1
539,8.663766958,8769,512640742.3,2024,1,23,23,2,0
540,7.958983371,8573,127657548.1,2024,1,23,23,3,1
541,7.54722718,7014,415936513.2,2024,1,23,23,3,4
542,6.509766122,5346,384448167,2024,1,23,23,3,4
543,4.257007797,330,722573414.6,2024,1,23,23,4,4
544,3.04494231,1420,620412177.5,2024,1,23,23,1,4
545,7.359016554,9767,410456679.5,2024,1,23,23,0,5
546,6.471466654,9425,907004763.3,2024,1,23,23,4,3
547,9.847247896,1533,178679090.1,2024,1,23,23,0,4
548,3.340668925,1431,689002293.1,2024,1,23,23,1,1
549,4.296923868,1728,871760077.2,2024,1,23,23,4,0
550,5.503946104,7115,939563109.9,2024,1,23,23,4,2
551,6.947714574,3924,684961514.7,2024,1,23,23,1,4
552,9.066551445,2561,15491524.36,2024,1,23,23,1,3
553,2.85278458,8439,295005921.3,2024,1,24,24,0,1
554,4.236841608,1480,902355571.7,2024,1,24,24,1,0
555,5.918375674,5502,345399637.8,2024,1,24,24,2,0
556,7.90845774,9448,367361701.1,2024,1,24,24,1,3
557,9.504310271,7447,626915631.8,2024,1,24,24,4,1
558,2.356757086,8187,651774683.3,2024,1,24,24,0,2
559,7.59207992,2358,34567637.38,2024,1,24,24,2,4
560,7.457552425,9111,214855512.1,2024,1,24,24,3,2
561,6.347368373,8794,674660403.8,2024,1,24,24,4,5
562,5.451682787,140,111700300.1,2024,1,24,24,2,5
563,7.278988416,2316,965379045.3,2024,1,24,24,0,0
564,3.406363072,8260,661141272.2,2024,1,24,24,0,0
565,2.516954297,8432,493748012.8,2024,1,24,24,2,4
566,5.377572916,977,702568893.3,2024,1,24,24,0,4
567,1.746858133,3455,244231394.7,2024,1,24,24,1,3
568,6.41889765,2492,832915230.8,2024,1,24,24,0,1
569,7.011456981,4651,604752031.3,2024,1,24,24,0,5
570,1.408384576,8868,608463741.5,2024,1,24,24,4,2
571,9.612812254,1242,693081339.4,2024,1,24,24,3,2
572,9.726029352,6631,4443957.506,2024,1,24,24,0,3
573,6.502424776,7990,244636850.7,2024,1,24,24,1,0
574,8.509469231,8326,530368572.3,2024,1,24,24,3,0
575,6.245037501,8615,254210019.2,2024,1,24,24,4,5
576,3.126863683,396,278314875.5,2024,1,24,24,0,3
577,4.610960958,5177,193153272.1,2024,1,25,25,4,1
578,4.052339983,7054,990336803.4,2024,1,25,25,4,0
579,2.935392632,3380,770088178.2,2024,1,25,25,4,3
580,5.505853969,5692,912383385.6,2024,1,25,25,1,0
581,1.569331307,4888,742547832.6,2024,1,25,25,3,0
582,9.512058034,9198,676498653.2,2024,1,25,25,3,3
583,5.354084144,8190,294830600,2024,1,25,25,3,1
584,9.504560974,573,140967606.3,2024,1,25,25,3,2
585,6.074334464,8133,539100497,2024,1,25,25,4,3
586,7.227754949,4947,241674602.1,2024,1,25,25,3,5
587,3.386176362,5731,562624513.5,2024,1,25,25,0,4
588,2.712387782,6675,48406411.99,2024,1,25,25,0,0
589,7.353115218,3222,636541526.2,2024,1,25,25,0,3
590,9.482285858,630,105228725.9,2024,1,25,25,3,1
591,6.760879615,3920,451350925.4,2024,1,25,25,2,5
592,1.537348152,9176,678865506.4,2024,1,25,25,2,2
593,5.199475404,8637,407752509.9,2024,1,25,25,0,0
594,7.348895125,1233,133029497,2024,1,25,25,4,2
595,9.751913125,7839,524950882.6,2024,1,25,25,1,5
596,8.120790842,326,726194408.4,2024,1,25,25,0,2
597,7.456056971,8814,510213718.5,2024,1,25,25,3,0
598,2.22513553,3847,657757949.7,2024,1,25,25,3,1
599,6.493249653,8666,874901146.9,2024,1,25,25,4,3
600,7.224184049,2298,638912833.5,2024,1,25,25,1,3
601,2.255357102,5282,492969417.8,2024,1,26,26,4,2
602,1.366975215,6400,60753848.57,2024,1,26,26,3,5
603,1.054204172,7706,920656308.7,2024,1,26,26,3,2
604,1.365638823,2145,211596360.7,2024,1,26,26,4,4
605,7.667759546,5073,364072508.8,2024,1,26,26,0,2
606,9.462995789,6868,184819984.3,2024,1,26,26,2,0
607,7.314047372,9803,902324385.5,2024,1,26,26,3,5
608,2.320016015,1693,347049143.5,2024,1,26,26,0,3
609,4.849663395,2247,286383720.5,2024,1,26,26,2,5
610,2.859908421,7742,841832555.1,2024,1,26,26,2,2
611,6.942223986,4797,399556348.1,2024,1,26,26,1,0
612,8.248687105,6383,807797633.8,2024,1,26,26,0,3
613,6.494619502,6787,271132320.6,2024,1,26,26,4,5
614,4.236756579,1320,662582292.1,2024,1,26,26,2,0
615,5.183645997,9804,566504458.6,2024,1,26,26,4,5
616,5.343281325,8331,535788847.5,2024,1,26,26,1,1
617,3.509725572,9528,769628243.6,2024,1,26,26,2,3
618,3.008887392,2158,896030257.9,2024,1,26,26,0,4
619,7.870545101,6912,885076693.3,2024,1,26,26,2,2
620,4.950287792,3910,51784513.08,2024,1,26,26,1,5
621,1.79906998,5471,931318513.4,2024,1,26,26,0,0
622,4.190379548,9026,845990169.1,2024,1,26,26,3,5
623,9.813980897,3256,240418510,2024,1,26,26,0,4
624,9.260922103,4136,35455093.27,2024,1,26,26,1,3
625,7.955343742,3423,936578915.2,2024,1,27,27,1,1
626,7.475726417,3847,315598415.3,2024,1,27,27,3,2
627,5.332961785,1240,223823501.6,2024,1,27,27,1,5
628,9.462854996,7527,762413094.3,2024,1,27,27,2,2
629,1.583092945,5801,951814163.5,2024,1,27,27,4,3
630,5.228158075,7382,494831110.5,2024,1,27,27,1,4
631,8.227135022,6713,811950532,2024,1,27,27,3,0
632,7.372588003,4092,521652171.8,2024,1,27,27,4,0
633,6.259675872,5524,354695950.4,2024,1,27,27,3,5
634,2.970945097,8599,437484750.6,2024,1,27,27,0,1
635,5.634309893,6179,182603446.2,2024,1,27,27,4,4
636,7.335757666,8920,367697913.8,2024,1,27,27,0,5
637,7.956012276,6263,208573216.1,2024,1,27,27,2,3
638,7.629453788,2682,206284977.6,2024,1,27,27,3,1
639,9.806850327,2125,530660193.2,2024,1,27,27,3,1
640,2.955387933,3058,649796723.3,2024,1,27,27,0,3
641,5.122729375,3758,528687039.4,2024,1,27,27,0,5
642,7.221368738,9501,99213938.89,2024,1,27,27,4,2
643,8.250450262,30,827935603.8,2024,1,27,27,2,3
644,8.71281283,7152,978855276,2024,1,27,27,0,4
645,4.832852147,401,658882797.2,2024,1,27,27,0,2
646,8.064242025,462,247440809.9,2024,1,27,27,0,2
647,9.164339074,6554,36936727.84,2024,1,27,27,3,5
648,7.587194509,7049,838000377.4,2024,1,27,27,2,2
649,2.120714053,4388,609267662.1,2024,1,28,28,0,4
650,2.906221172,6365,523853181.2,2024,1,28,28,4,0
651,2.384352709,3453,914334037.3,2024,1,28,28,1,4
652,9.875188021,8578,382430946.3,2024,1,28,28,0,5
653,6.755874268,1882,138543458.9,2024,1,28,28,2,5
654,5.094725914,1304,184892706,2024,1,28,28,1,0
655,1.502803975,239,286876244.8,2024,1,28,28,1,2
656,8.216514021,4055,939719397.4,2024,1,28,28,3,3
657,7.239590006,7832,767819181.2,2024,1,28,28,0,0
658,2.521920074,7918,818136814.8,2024,1,28,28,4,4
659,3.589647342,2405,462382023.9,2024,1,28,28,0,2
660,7.772652559,4539,126499698,2024,1,28,28,4,4
661,6.415066643,3004,550252725.3,2024,1,28,28,1,5
662,3.035052675,3616,583572103.5,2024,1,28,28,1,5
663,5.251060917,7990,880176805,2024,1,28,28,3,5
664,2.788212128,2061,651577206.8,2024,1,28,28,2,5
665,9.351297504,7610,827331006.7,2024,1,28,28,3,1
666,1.207430838,6821,257786883.9,2024,1,28,28,3,1
667,5.574622628,5808,301557288.6,2024,1,28,28,1,0
668,4.811983221,541,798411480.9,2024,1,28,28,3,4
669,3.191456873,9735,677922524.7,2024,1,28,28,4,0
670,4.494584765,3102,770807213,2024,1,28,28,2,1
671,9.629124979,1272,834311560.1,2024,1,28,28,3,0
672,6.847327642,799,993228932.8,2024,1,28,28,4,4
673,4.485110097,9297,709639418.2,2024,1,29,29,3,2
674,5.114062363,1409,328207994.2,2024,1,29,29,4,0
675,9.136861461,5356,73215020.04,2024,1,29,29,3,0
676,9.247639357,893,606863732.5,2024,1,29,29,0,1
677,4.926612853,3524,410917819.4,2024,1,29,29,4,5
678,9.200292024,4932,850020262.3,2024,1,29,29,3,5
679,7.57058381,3848,718886995.3,2024,1,29,29,3,0
680,7.419724171,8286,733344752.2,2024,1,29,29,1,0
681,7.581826431,7003,747629178.4,2024,1,29,29,2,2
682,7.657837554,2132,437647394.2,2024,1,29,29,1,1
683,8.032538672,6999,155325657.5,2024,1,29,29,0,2
684,7.200864062,2003,889708189.2,2024,1,29,29,2,0
685,5.139574783,2021,77220127.04,2024,1,29,29,2,1
686,9.700148433,2033,418800495.2,2024,1,29,29,1,4
687,5.265414033,5108,95695384.09,2024,1,29,29,1,0
688,9.558931166,9024,301985304.6,2024,1,29,29,2,1
689,5.634692655,8622,621133275,2024,1,29,29,0,5
690,3.188713047,7335,605095786.7,2024,1,29,29,4,1
691,8.817719963,7813,199883605.5,2024,1,29,29,1,3
692,2.103983104,5266,695214796.6,2024,1,29,29,0,0
693,6.032356259,3517,424114214.9,2024,1,29,29,2,2
694,9.421500882,4505,477071427.6,2024,1,29,29,0,2
695,6.384951475,7286,521314912.6,2024,1,29,29,0,0
696,7.876792618,5126,474662846.1,2024,1,29,29,1,5
697,8.980504911,9260,968762512.6,2024,1,30,30,2,1
698,2.86786517,9029,215568632.8,2024,1,30,30,0,2
699,6.558686362,1070,479701674.2,2024,1,30,30,4,0
700,2.979309297,9847,974018787.2,2024,1,30,30,1,0
701,3.154476928,47,495628656.4,2024,1,30,30,3,0
702,3.783706654,1237,601288702.8,2024,1,30,30,4,5
703,9.500099034,1378,273344770.8,2024,1,30,30,3,4
704,5.079931625,340,917861874.1,2024,1,30,30,3,5
705,7.847585492,7125,874240726.3,2024,1,30,30,2,1
706,7.42264667,9023,303149258.8,2024,1,30,30,4,0
707,2.399074148,2028,776144642.9,2024,1,30,30,2,3
708,3.888736167,7759,970733470.4,2024,1,30,30,1,2
709,7.419509273,7250,151602357,2024,1,30,30,3,3
710,3.125172526,7823,874234241.4,2024,1,30,30,2,2
711,2.801679501,2746,205663267.2,2024,1,30,30,1,2
712,7.689317768,1952,849462199.9,2024,1,30,30,1,1
713,7.881198625,8444,199370673,2024,1,30,30,3,5
714,2.273298206,3991,546787585.8,2024,1,30,30,2,1
715,3.097287653,1185,448153765.5,2024,1,30,30,0,3
716,2.448084955,2425,349530642.1,2024,1,30,30,1,5
717,5.75649811,2699,626761687.8,2024,1,30,30,4,1
718,9.339686933,9500,582298910.7,2024,1,30,30,2,3
719,1.698271411,2516,351826822.7,2024,1,30,30,1,3
720,4.104629855,6094,406279964.5,2024,1,30,30,0,3
721,7.998075245,4773,522484816.6,2024,1,31,31,3,1
722,7.373803806,239,115075699.9,2024,1,31,31,1,5
723,5.533363445,3262,424839420.7,2024,1,31,31,3,5
724,7.803909457,9317,758073070.9,2024,1,31,31,0,5
725,7.990474292,4102,979932126.2,2024,1,31,31,1,1
726,2.495411289,9883,46100881.78,2024,1,31,31,3,0
727,7.258917759,9005,658813834.9,2024,1,31,31,0,4
728,8.615329536,9515,977394028.7,2024,1,31,31,2,3
729,4.220301817,1745,332132550.3,2024,1,31,31,3,4
730,6.862952779,1040,205123720.2,2024,1,31,31,4,2
731,2.231686346,8044,82904612.47,2024,1,31,31,0,2
732,6.840068787,7589,474527093.8,2024,1,31,31,2,4
733,6.601117466,1740,765273772.6,2024,1,31,31,4,4
734,2.413369483,1975,873148679.9,2024,1,31,31,3,4
735,1.724652311,8013,942698524.6,2024,1,31,31,1,0
736,1.09782986,1423,879024018.7,2024,1,31,31,3,1
737,3.240213264,3473,885260694.7,2024,1,31,31,0,1
738,3.152586121,585,601615870.6,2024,1,31,31,0,2
739,8.01782662,8227,287886959.8,2024,1,31,31,4,1
740,7.702624779,8781,829150306.3,2024,1,31,31,0,2
741,7.635523363,7441,368283153.1,2024,1,31,31,0,4
742,9.23519539,4451,34641296.43,2024,1,31,31,0,2
743,9.98686025,6745,218886140.6,2024,1,31,31,0,4
744,2.733882595,9339,360764206.6,2024,1,31,31,1,1
745,6.172804882,5147,144895111.2,2024,2,1,32,1,4
746,4.048411725,742,356291165.7,2024,2,1,32,1,3
747,8.963354158,5327,443465155.2,2024,2,1,32,2,4
748,7.451388283,5308,847229545.6,2024,2,1,32,1,4
749,3.151985849,7583,266239661.4,2024,2,1,32,3,0
750,3.044604376,2115,50995595.73,2024,2,1,32,1,5
751,7.478043797,2384,54127271.61,2024,2,1,32,4,4
752,8.050237763,9579,978954611.4,2024,2,1,32,3,2
753,1.521277527,9500,379609809.2,2024,2,1,32,3,1
754,1.02173928,9245,225120461.3,2024,2,1,32,3,2
755,7.728758472,8845,39192126.25,2024,2,1,32,2,2
756,6.708609799,6537,611376684.8,2024,2,1,32,1,2
757,3.551953999,4417,370284856,2024,2,1,32,0,3
758,3.680818103,6346,405110423.8,2024,2,1,32,0,0
759,2.616081115,5564,775795704.2,2024,2,1,32,0,0
760,9.020942228,1234,225703079.6,2024,2,1,32,1,2
761,5.233753236,6016,152858627.2,2024,2,1,32,0,4
762,4.002352908,2410,58504800.14,2024,2,1,32,0,1
763,5.223223916,7929,859171585.6,2024,2,1,32,3,0
764,1.466419912,6461,294500430.2,2024,2,1,32,1,1
765,4.681346466,2756,981341267.4,2024,2,1,32,3,5
766,1.38148042,4665,665072094.3,2024,2,1,32,0,1
767,9.840966518,110,20030283.72,2024,2,1,32,2,2
768,8.268619791,6128,831878725,2024,2,1,32,1,3
769,9.367516031,242,500536063,2024,2,2,33,2,5
770,9.858219785,8221,883452554.8,2024,2,2,33,0,3
771,3.654633941,6995,325825689.4,2024,2,2,33,4,3
772,6.161358781,3110,423390710,2024,2,2,33,4,0
773,9.703702442,3834,176232577.2,2024,2,2,33,4,5
774,4.142719675,3621,216247964.3,2024,2,2,33,4,1
775,8.41282059,7561,354789764.4,2024,2,2,33,3,0
776,1.337214941,2720,367299226.6,2024,2,2,33,3,0
777,1.031785584,9517,184041567.8,2024,2,2,33,2,2
778,2.849609488,6025,627057533.4,2024,2,2,33,3,3
779,8.915485791,7596,762703028.3,2024,2,2,33,1,1
780,4.21850063,5576,928747636.8,2024,2,2,33,4,0
781,1.526910043,4176,570152886.8,2024,2,2,33,2,1
782,1.098799867,9706,373235633.2,2024,2,2,33,2,3
783,2.18795801,4966,870711773.7,2024,2,2,33,2,4
784,4.514164324,4153,730415282.7,2024,2,2,33,4,2
785,6.918024157,8100,339239514.7,2024,2,2,33,4,4
786,5.64609988,6096,626233812.9,2024,2,2,33,0,1
787,4.504405954,8219,995344221.3,2024,2,2,33,0,4
788,8.355126103,3512,925950390.8,2024,2,2,33,2,4
789,1.327140501,9987,309826357.4,2024,2,2,33,3,0
790,7.804778915,8497,885956753,2024,2,2,33,3,3
791,9.868724435,1289,144252815.5,2024,2,2,33,2,5
792,7.327784579,1604,392411377.1,2024,2,2,33,4,2
793,2.582116433,7135,992159548.6,2024,2,3,34,3,2
794,2.857383279,5545,12803389.06,2024,2,3,34,3,5
795,9.096584213,50,991212508,2024,2,3,34,4,4
796,9.936772289,6596,833881847.5,2024,2,3,34,0,4
797,6.977613339,1777,979609818.1,2024,2,3,34,1,4
798,1.928670482,7825,602520481.4,2024,2,3,34,4,2
799,6.217681622,3747,15634893.32,2024,2,3,34,2,4
800,3.546360747,3768,925783613,2024,2,3,34,0,4
801,8.03744235,1337,872640858.1,2024,2,3,34,1,0
802,8.829350967,4927,33418782.14,2024,2,3,34,3,2
803,5.293276178,9312,387020506.9,2024,2,3,34,4,2
804,3.897774837,9858,990410497.9,2024,2,3,34,2,0
805,2.200806095,9147,113661726.2,2024,2,3,34,3,1
806,1.726827953,7782,1099175.622,2024,2,3,34,3,4
807,7.156131634,9761,462781616.7,2024,2,3,34,0,0
808,2.819067449,4463,944677500.4,2024,2,3,34,2,3
809,4.006223503,7965,962528362.2,2024,2,3,34,1,5
810,5.170473015,8233,639759870.3,2024,2,3,34,4,5
811,9.129756451,2021,989802869.1,2024,2,3,34,2,4
812,4.138162066,4795,522914638.5,2024,2,3,34,4,3
813,8.065271951,2033,618155880.9,2024,2,3,34,4,5
814,4.019201213,2311,664530420.2,2024,2,3,34,4,3
815,8.574382803,9382,589763126.6,2024,2,3,34,2,0
816,8.514064776,8547,865757181.7,2024,2,3,34,2,4
817,6.222353624,9732,531700649.7,2024,2,4,35,0,3
818,3.66167978,1378,920134800.2,2024,2,4,35,0,0
819,8.86067257,4916,879404571.3,2024,2,4,35,0,4
820,6.654850949,426,428536591.2,2024,2,4,35,2,5
821,7.854166006,6752,537126551.7,2024,2,4,35,2,3
822,6.914646026,3190,247323396.7,2024,2,4,35,3,3
823,9.716597341,5076,138626040.6,2024,2,4,35,2,3
824,6.475893756,4314,808317838.8,2024,2,4,35,2,0
825,5.319679351,5390,303612479.1,2024,2,4,35,2,2
826,8.460548042,6921,745308005.5,2024,2,4,35,3,2
827,3.854630601,4823,631296145.5,2024,2,4,35,3,4
828,5.823132473,3492,333568180.8,2024,2,4,35,3,3
829,4.637400585,3188,435558478.8,2024,2,4,35,3,0
830,5.4886522,323,607076960.8,2024,2,4,35,1,0
831,1.543322264,6279,950950069.6,2024,2,4,35,1,1
832,5.122288481,7003,364733946.1,2024,2,4,35,1,4
833,7.574293576,6750,773336157.7,2024,2,4,35,1,3
834,3.370460974,6883,644963479.8,2024,2,4,35,3,2
835,6.593756169,2334,100436445.7,2024,2,4,35,1,2
836,9.252706008,5854,683358467.2,2024,2,4,35,2,1
837,3.54445611,4154,853034025,2024,2,4,35,4,5
838,1.670896162,7696,972793676.1,2024,2,4,35,2,3
839,5.364201853,923,581886406.4,2024,2,4,35,2,4
840,5.314859465,2457,668319228.7,2024,2,4,35,2,3
841,1.339214304,7427,306055569.6,2024,2,5,36,4,4
842,9.848707735,759,819872078.8,2024,2,5,36,2,1
843,8.848861453,7225,375471241,2024,2,5,36,0,4
844,7.547877764,3705,511548964.5,2024,2,5,36,2,2
845,7.715653217,6499,651061656,2024,2,5,36,1,3
846,6.937030066,1111,616023323.4,2024,2,5,36,4,0
847,7.46867388,8481,223807845.2,2024,2,5,36,2,2
848,7.607668392,2231,467923579.6,2024,2,5,36,3,1
849,6.537834665,6300,567908046.3,2024,2,5,36,0,5
850,6.985923144,9262,428427681.8,2024,2,5,36,0,0
851,6.281372371,4142,487242462.6,2024,2,5,36,4,3
852,9.795734756,7301,518479903.2,2024,2,5,36,3,0
853,2.87968661,4055,435568956.5,2024,2,5,36,3,5
854,4.761136478,2103,214516507.5,2024,2,5,36,1,2
855,6.362548635,3852,505169269.6,2024,2,5,36,2,4
856,2.4039892,794,358654644,2024,2,5,36,3,0
857,6.012547794,3896,647741407.9,2024,2,5,36,2,4
858,5.284222095,9021,752200662.6,2024,2,5,36,4,3
859,4.503623017,9629,744620671.2,2024,2,5,36,3,0
860,2.848555209,951,963412365.3,2024,2,5,36,2,3
861,7.082950312,6580,7339132.106,2024,2,5,36,0,2
862,6.039729421,9465,161154120.6,2024,2,5,36,3,2
863,5.07640011,1177,165278643.8,2024,2,5,36,2,1
864,1.510918112,7797,361027216.9,2024,2,5,36,3,5
865,2.92292524,9851,542414632.2,2024,2,6,37,2,1
866,4.441385818,1693,80077626.13,2024,2,6,37,1,0
867,2.032650099,1151,815486617.1,2024,2,6,37,2,3
868,5.691139051,2453,519010222.6,2024,2,6,37,3,0
869,4.401590553,7802,170172269.9,2024,2,6,37,2,4
870,4.785014091,7663,166451820.4,2024,2,6,37,1,1
871,8.31872264,2259,479849192.2,2024,2,6,37,2,2
872,6.455128535,2931,801176442.9,2024,2,6,37,1,1
873,2.897393407,2311,340209376,2024,2,6,37,3,3
874,8.708844472,4011,516814493.7,2024,2,6,37,3,2
875,4.36132407,8916,297309900,2024,2,6,37,2,3
876,5.760613388,6239,629827740.1,2024,2,6,37,2,2
877,5.431714478,9581,898018536.9,2024,2,6,37,0,0
878,6.293709158,6331,640182341.5,2024,2,6,37,4,1
879,5.967829956,2705,366098002.6,2024,2,6,37,0,0
880,1.828143677,3560,231480278.9,2024,2,6,37,2,2
881,2.767047331,2796,526676960.2,2024,2,6,37,1,0
882,4.401459513,1535,767281869.9,2024,2,6,37,4,0
883,9.383196431,7895,47563129.72,2024,2,6,37,3,2
884,4.613659969,8241,556763486.7,2024,2,6,37,2,5
885,1.944246327,2197,586550851.2,2024,2,6,37,4,0
886,7.334605569,9175,428479250.2,2024,2,6,37,2,0
887,7.21148968,3294,675619567.2,2024,2,6,37,1,4
888,2.099571735,913,570703878.1,2024,2,6,37,4,4
889,7.014896152,9780,820922056.2,2024,2,7,38,1,4
890,7.582369451,6441,769412207.2,2024,2,7,38,4,1
891,7.299932877,3457,224438902.5,2024,2,7,38,0,3
892,9.677924359,926,947414287.2,2024,2,7,38,3,1
893,4.528879212,5621,188536246.6,2024,2,7,38,2,3
894,6.050794402,708,955507641.5,2024,2,7,38,0,3
895,2.890293531,4906,359381054.8,2024,2,7,38,0,1
896,4.499934203,7794,424841787.4,2024,2,7,38,3,0
897,1.806371077,8546,383132152.4,2024,2,7,38,1,1
898,3.37685381,1557,670720664.5,2024,2,7,38,4,0
899,9.697782758,3251,603363631.8,2024,2,7,38,2,5
900,8.965132494,7237,680167690.9,2024,2,7,38,2,0
